opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,revenue,employees,office_location,manager,regional_office,close_value_capped,revenue_capped,is_won,sales_cycle_days,close_year_quarter,is_closed
MRXZTMM6,Kary Hendrixson,GTX Basic,Cheers,Won,2023-12-02,2024-03-20,515.0,entertainment,4269.9,6472.0,United States,Summer Sewald,West,515.0,4269.9,1,109.0,2024Q1,1
LGI8QEC2,Moses Frase,GTX Basic,Treequote,Won,2023-12-02,2024-03-06,583.0,telecommunications,5266.09,8595.0,United States,Dustin Brinkmann,Central,583.0,5266.09,1,95.0,2024Q1,1
6KZ0NCFX,Versie Hillebrand,MG Special,Funholding,Won,2023-12-02,2024-03-14,54.0,finance,2819.5,7227.0,United States,Dustin Brinkmann,Central,54.0,2819.5,1,103.0,2024Q1,1
3SF8O9S6,Vicki Laflamme,MG Special,Plusstrip,Won,2023-12-02,2024-03-27,60.0,entertainment,349.81,315.0,United States,Celia Rouche,West,60.0,349.81,1,116.0,2024Q1,1
CNM0H9FR,Zane Levy,GTX Basic,Unassigned Account,Engaging,2023-12-02,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
XK668R7C,Darcel Schlecht,GTX Basic,Dontechi,Lost,2023-12-03,2024-03-12,0.0,software,4618.0,10083.0,United States,Melvin Marxen,Central,0.0,4618.0,0,100.0,2024Q1,1
TZCAQWL3,Darcel Schlecht,GTX Pro,Funholding,Lost,2023-12-03,2024-03-19,0.0,finance,2819.5,7227.0,United States,Melvin Marxen,Central,0.0,2819.5,0,107.0,2024Q1,1
BADC6A9H,Darcel Schlecht,GTX Basic,Globex Corporation,Won,2023-12-03,2024-03-23,516.0,technology,1223.72,2497.0,Norway,Melvin Marxen,Central,516.0,1223.72,1,111.0,2024Q1,1
B8E0UUZR,Darcel Schlecht,GTX Pro,Rangreen,Won,2023-12-03,2024-03-22,4829.0,technology,2938.67,8775.0,Panama,Melvin Marxen,Central,4829.0,2938.67,1,110.0,2024Q1,1
I043RXJV,Moses Frase,GTX Plus Basic,Dontechi,Lost,2023-12-03,2024-03-17,0.0,software,4618.0,10083.0,United States,Dustin Brinkmann,Central,0.0,4618.0,0,105.0,2024Q1,1
MWWB44CC,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2023-12-03,2024-03-02,950.0,technology,1712.68,3194.0,United States,Rocco Neubert,East,950.0,1712.68,1,90.0,2024Q1,1
HBTINPDG,Vicki Laflamme,GTX Plus Basic,Xx-holding,Lost,2023-12-03,2024-03-09,0.0,finance,7537.24,20293.0,United States,Celia Rouche,West,0.0,7537.24,0,97.0,2024Q1,1
DZ3KHZSX,Corliss Cosme,GTX Basic,Initech,Won,2023-12-04,2024-03-20,513.0,telecommunications,6395.05,20275.0,United States,Cara Losch,East,513.0,6395.05,1,107.0,2024Q1,1
3W1K7X5F,Darcel Schlecht,GTX Pro,Condax,Lost,2023-12-04,2024-03-09,0.0,medical,4.54,9.0,United States,Melvin Marxen,Central,0.0,4.54,0,96.0,2024Q1,1
45A57X68,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2023-12-04,2024-03-12,5522.0,medical,3922.42,6837.0,United States,Melvin Marxen,Central,5522.0,3922.42,1,99.0,2024Q1,1
9SLYC4TR,Gladys Colclough,MG Special,Cancity,Won,2023-12-04,2024-03-09,56.0,retail,718.62,2448.0,United States,Melvin Marxen,Central,56.0,718.62,1,96.0,2024Q1,1
JLWKWQYC,James Ascencio,GTX Pro,Doncon,Won,2023-12-04,2024-03-08,5673.0,technology,587.72,1501.0,United States,Summer Sewald,West,5673.0,587.72,1,95.0,2024Q1,1
7QC6FOKW,Kami Bicknell,GTX Basic,Xx-holding,Won,2023-12-04,2024-03-10,598.0,finance,7537.24,20293.0,United States,Summer Sewald,West,598.0,7537.24,1,97.0,2024Q1,1
XA184CMW,Marty Freudenburg,GTX Plus Pro,Rangreen,Won,2023-12-04,2024-03-16,5787.0,technology,2938.67,8775.0,Panama,Melvin Marxen,Central,5787.0,2938.67,1,103.0,2024Q1,1
S0N7BYU3,Maureen Marcano,GTX Plus Basic,Singletechno,Won,2023-12-04,2024-03-08,1070.0,retail,2214.94,5374.0,United States,Summer Sewald,West,1070.0,2214.94,1,95.0,2024Q1,1
6WOMHAJM,Boris Faz,MG Advanced,Donquadtech,Won,2023-12-05,2024-03-14,3677.0,technology,1712.68,3194.0,United States,Rocco Neubert,East,3677.0,1712.68,1,100.0,2024Q1,1
G1QGATKV,Cassey Cress,GTX Plus Pro,Ontomedia,Won,2023-12-05,2024-03-30,5425.0,employment,882.12,2769.0,United States,Rocco Neubert,East,5425.0,882.12,1,116.0,2024Q1,1
UAE5ZC7O,Daniell Hammack,GTX Plus Pro,Unassigned Account,Engaging,2023-12-05,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Rocco Neubert,East,,1698.2,0,,,0
6XFVQI32,Donn Cantrell,MG Advanced,Yearin,Won,2023-12-05,2024-03-23,3415.0,retail,2261.05,3851.0,United States,Rocco Neubert,East,3415.0,2261.05,1,109.0,2024Q1,1
JUCNIG4H,James Ascencio,GTX Basic,Unassigned Account,Engaging,2023-12-05,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
OGD4MDJ9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2023-12-05,2024-03-21,891.0,medical,1618.89,3889.0,United States,Summer Sewald,West,891.0,1618.89,1,107.0,2024Q1,1
4NGBUZWJ,Lajuana Vencill,GTX Basic,Codehow,Won,2023-12-06,2024-03-12,609.0,software,2714.9,2641.0,United States,Dustin Brinkmann,Central,609.0,2714.9,1,97.0,2024Q1,1
EFG5DGV5,Markita Hansen,MG Special,Plusstrip,Won,2023-12-06,2024-03-16,54.0,entertainment,349.81,315.0,United States,Celia Rouche,West,54.0,349.81,1,101.0,2024Q1,1
82MM4H33,Zane Levy,GTX Plus Basic,Labdrill,Won,2023-12-06,2024-03-09,1049.0,medical,2741.37,9226.0,United States,Summer Sewald,West,1049.0,2741.37,1,94.0,2024Q1,1
14PM641K,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,2023-12-07,2024-03-07,1152.0,retail,2520.83,3502.0,United States,Rocco Neubert,East,1152.0,2520.83,1,91.0,2024Q1,1
DSBGHOPN,Daniell Hammack,MG Special,Plussunin,Lost,2023-12-07,2024-03-20,0.0,retail,1419.98,4018.0,United States,Rocco Neubert,East,0.0,1419.98,0,104.0,2024Q1,1
1YSOZLHF,Daniell Hammack,GTX Pro,Umbrella Corporation,Won,2023-12-07,2024-03-28,4799.0,finance,2022.14,5113.0,United States,Rocco Neubert,East,4799.0,2022.14,1,112.0,2024Q1,1
E8RP9FRW,Gladys Colclough,MG Special,dambase,Won,2023-12-07,2024-03-12,51.0,marketing,2173.98,2928.0,United States,Melvin Marxen,Central,51.0,2173.98,1,96.0,2024Q1,1
787IRG9Q,Hayden Neloms,MG Advanced,J-Texon,Won,2023-12-07,2024-03-03,3426.0,retail,1388.67,3583.0,United States,Celia Rouche,West,3426.0,1388.67,1,87.0,2024Q1,1
0TUS4NAC,Jonathan Berthelot,MG Special,Rangreen,Won,2023-12-07,2024-03-11,51.0,technology,2938.67,8775.0,Panama,Melvin Marxen,Central,51.0,2938.67,1,95.0,2024Q1,1
FAJTQMUM,Kami Bicknell,GTX Basic,Finjob,Won,2023-12-07,2024-03-20,564.0,employment,2059.9,3644.0,United States,Summer Sewald,West,564.0,2059.9,1,104.0,2024Q1,1
TWF0J0DF,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2023-12-08,2024-03-01,5882.0,medical,3178.24,4540.0,United States,Dustin Brinkmann,Central,5882.0,3178.24,1,84.0,2024Q1,1
ICMXZOVL,Daniell Hammack,GTX Pro,Stanredtax,Engaging,2023-12-08,,,finance,1698.2,3798.0,United States,Rocco Neubert,East,,1698.2,0,,,0
UQ14O415,Donn Cantrell,GTX Pro,Plussunin,Won,2023-12-08,2024-03-20,5059.0,retail,1419.98,4018.0,United States,Rocco Neubert,East,5059.0,1419.98,1,103.0,2024Q1,1
IBEUTCSW,James Ascencio,MG Advanced,Unassigned Account,Engaging,2023-12-08,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
O3KC8QI8,Kami Bicknell,GTX Plus Basic,Unassigned Account,Engaging,2023-12-08,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
BOJSLNDG,Kami Bicknell,MG Advanced,Singletechno,Won,2023-12-08,2024-03-11,3388.0,retail,2214.94,5374.0,United States,Summer Sewald,West,3388.0,2214.94,1,94.0,2024Q1,1
WALNFJ70,Kary Hendrixson,GTX Plus Pro,Unassigned Account,Engaging,2023-12-08,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
DASMR0EK,Markita Hansen,GTX Plus Pro,Zoomit,Won,2023-12-08,2024-03-10,5410.0,entertainment,324.19,978.0,United States,Celia Rouche,West,5410.0,324.19,1,93.0,2024Q1,1
A76M0OOH,Reed Clapper,GTX Plus Basic,Zathunicon,Won,2023-12-08,2024-03-28,978.0,retail,71.12,144.0,United States,Rocco Neubert,East,978.0,71.12,1,111.0,2024Q1,1
E1VKE2PH,Vicki Laflamme,MG Special,Scotfind,Won,2023-12-08,2024-03-26,54.0,software,6354.87,16780.0,United States,Celia Rouche,West,54.0,6354.87,1,109.0,2024Q1,1
SKY95DVG,Anna Snelling,MG Special,Betatech,Lost,2023-12-09,2024-03-22,0.0,medical,647.18,1185.0,Kenya,Dustin Brinkmann,Central,0.0,647.18,0,104.0,2024Q1,1
V5OK4V5I,Cassey Cress,GTX Basic,Bubba Gump,Won,2023-12-09,2024-03-14,549.0,software,987.39,2253.0,United States,Rocco Neubert,East,549.0,987.39,1,96.0,2024Q1,1
GJ4L5HHN,Corliss Cosme,GTX Plus Basic,Mathtouch,Won,2023-12-09,2024-03-14,1034.0,marketing,3027.46,9516.0,Jordan,Cara Losch,East,1034.0,3027.46,1,96.0,2024Q1,1
9R8JWY3J,Donn Cantrell,GTX Pro,Vehement Capital Partners,Won,2023-12-09,2024-03-03,4998.0,finance,646.1,883.0,United States,Rocco Neubert,East,4998.0,646.1,1,85.0,2024Q1,1
0EOFVU05,Donn Cantrell,MG Advanced,Ontomedia,Won,2023-12-09,2024-03-28,3421.0,employment,882.12,2769.0,United States,Rocco Neubert,East,3421.0,882.12,1,110.0,2024Q1,1
HNHOPL7M,Kary Hendrixson,GTX Plus Pro,Doncon,Won,2023-12-09,2024-03-04,5425.0,technology,587.72,1501.0,United States,Summer Sewald,West,5425.0,587.72,1,86.0,2024Q1,1
Y0NYI17R,Vicki Laflamme,MG Special,Dalttechnology,Won,2023-12-09,2024-03-15,55.0,software,98.79,96.0,United States,Celia Rouche,West,55.0,98.79,1,97.0,2024Q1,1
R4F4RGAL,Violet Mclelland,MG Advanced,Silis,Won,2023-12-09,2024-03-14,3558.0,medical,2818.38,6290.0,United States,Cara Losch,East,3558.0,2818.38,1,96.0,2024Q1,1
MNVMY83P,Cassey Cress,GTX Pro,Plussunin,Engaging,2023-12-10,,,retail,1419.98,4018.0,United States,Rocco Neubert,East,,1419.98,0,,,0
0ZHLQFGU,Kami Bicknell,GTX Pro,Blackzim,Won,2023-12-10,2024-03-22,4839.0,retail,497.11,1588.0,United States,Summer Sewald,West,4839.0,497.11,1,103.0,2024Q1,1
40DPY158,Markita Hansen,MG Special,Hottechi,Won,2023-12-10,2024-03-25,47.0,technology,8170.38,16499.0,Korea,Celia Rouche,West,47.0,8170.38,1,106.0,2024Q1,1
DP9E525R,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2023-12-10,2024-03-24,1007.0,retail,4968.91,7523.0,United States,Summer Sewald,West,1007.0,4968.91,1,105.0,2024Q1,1
DBDUMQQK,Niesha Huffines,MG Special,Inity,Won,2023-12-10,2024-03-24,48.0,marketing,2403.58,8801.0,United States,Melvin Marxen,Central,48.0,2403.58,1,105.0,2024Q1,1
CNBN12RL,Versie Hillebrand,MG Special,Treequote,Won,2023-12-10,2024-03-07,49.0,telecommunications,5266.09,8595.0,United States,Dustin Brinkmann,Central,49.0,5266.09,1,88.0,2024Q1,1
OXL0YWEE,Violet Mclelland,GTX Basic,Mathtouch,Won,2023-12-10,2024-03-18,504.0,marketing,3027.46,9516.0,Jordan,Cara Losch,East,504.0,3027.46,1,99.0,2024Q1,1
ZOBJHMAF,Cassey Cress,MG Advanced,Unassigned Account,Engaging,2023-12-11,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Rocco Neubert,East,,1698.2,0,,,0
KD6MB4AP,Elease Gluck,MG Special,Unassigned Account,Engaging,2023-12-11,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
5CSSZJF4,Jonathan Berthelot,GTX Basic,Finhigh,Won,2023-12-11,2024-03-21,543.0,finance,1102.43,1759.0,United States,Melvin Marxen,Central,543.0,1102.43,1,101.0,2024Q1,1
0XG8TOJF,Kary Hendrixson,GTX Plus Pro,Fasehatice,Lost,2023-12-11,2024-03-18,0.0,retail,4968.91,7523.0,United States,Summer Sewald,West,0.0,4968.91,0,98.0,2024Q1,1
IIS0O91J,Kary Hendrixson,GTX Pro,Fasehatice,Won,2023-12-11,2024-03-28,5149.0,retail,4968.91,7523.0,United States,Summer Sewald,West,5149.0,4968.91,1,108.0,2024Q1,1
2LP5SUR5,Lajuana Vencill,GTX Basic,Treequote,Lost,2023-12-11,2024-03-09,0.0,telecommunications,5266.09,8595.0,United States,Dustin Brinkmann,Central,0.0,5266.09,0,89.0,2024Q1,1
PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,2023-12-11,2024-03-11,1043.0,retail,497.11,1588.0,United States,Celia Rouche,West,1043.0,497.11,1,91.0,2024Q1,1
5I4K5TQE,Cassey Cress,GTX Plus Pro,Sumace,Lost,2023-12-12,2024-03-09,0.0,retail,167.89,493.0,Romania,Rocco Neubert,East,0.0,167.89,0,88.0,2024Q1,1
RV3LPOYP,James Ascencio,GTX Basic,Condax,Won,2023-12-12,2024-03-29,437.0,medical,4.54,9.0,United States,Summer Sewald,West,437.0,4.54,1,108.0,2024Q1,1
A194RP0I,Rosalina Dieter,MG Advanced,Unassigned Account,Engaging,2023-12-12,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
1HVNTEPV,Rosie Papadopoulos,GTX Pro,Kinnamplus,Won,2023-12-12,2024-03-11,4465.0,retail,702.72,1831.0,United States,Cara Losch,East,4465.0,702.72,1,90.0,2024Q1,1
LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,2023-12-12,2024-03-18,443.0,technology,7708.38,13756.0,United States,Celia Rouche,West,443.0,7708.38,1,97.0,2024Q1,1
TBV972NP,Violet Mclelland,MG Special,Sumace,Lost,2023-12-12,2024-03-23,0.0,retail,167.89,493.0,Romania,Cara Losch,East,0.0,167.89,0,102.0,2024Q1,1
EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,2023-12-13,2024-03-20,4278.0,medical,647.18,1185.0,Kenya,Melvin Marxen,Central,4278.0,647.18,1,98.0,2024Q1,1
VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,2023-12-13,2024-03-06,41.0,retail,702.72,1831.0,United States,Cara Losch,East,41.0,702.72,1,84.0,2024Q1,1
3U25FK08,Jonathan Berthelot,GTX Basic,Isdom,Won,2023-12-13,2024-03-28,519.0,medical,3178.24,4540.0,United States,Melvin Marxen,Central,519.0,3178.24,1,106.0,2024Q1,1
KV2OFRJT,Kami Bicknell,GTX Pro,Unassigned Account,Engaging,2023-12-13,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
CRLK4Z1P,Maureen Marcano,GTX Basic,Kan-code,Won,2023-12-13,2024-03-04,524.0,software,11698.03,34288.0,United States,Summer Sewald,West,524.0,11698.03,1,82.0,2024Q1,1
OGENAT0L,Zane Levy,GTX Basic,Singletechno,Won,2023-12-13,2024-03-27,552.0,retail,2214.94,5374.0,United States,Summer Sewald,West,552.0,2214.94,1,105.0,2024Q1,1
F57JWIDF,Gladys Colclough,GTX Plus Basic,Konmatfix,Won,2023-12-14,2024-03-02,970.0,marketing,375.43,1190.0,United States,Melvin Marxen,Central,970.0,375.43,1,79.0,2024Q1,1
ERFRHR3Z,Hayden Neloms,MG Advanced,Unassigned Account,Engaging,2023-12-14,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
J53D8EOL,Kary Hendrixson,GTX Plus Basic,Hottechi,Engaging,2023-12-14,,,technology,8170.38,16499.0,Korea,Summer Sewald,West,,8170.38,0,,,0
LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,2023-12-14,2024-03-13,1046.0,services,792.46,1299.0,United States,Summer Sewald,West,1046.0,792.46,1,90.0,2024Q1,1
MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,2023-12-14,2024-03-14,988.0,marketing,894.37,1593.0,Poland,Summer Sewald,West,988.0,894.37,1,91.0,2024Q1,1
CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,2023-12-14,2024-03-22,547.0,software,2714.9,2641.0,United States,Dustin Brinkmann,Central,547.0,2714.9,1,99.0,2024Q1,1
J32XDDAW,Markita Hansen,GTX Basic,Unassigned Account,Engaging,2023-12-14,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
NN4DWBVN,Maureen Marcano,GTX Pro,Singletechno,Lost,2023-12-14,2024-03-04,0.0,retail,2214.94,5374.0,United States,Summer Sewald,West,0.0,2214.94,0,81.0,2024Q1,1
6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,2023-12-14,2024-03-31,54.0,medical,3178.24,4540.0,United States,Dustin Brinkmann,Central,54.0,3178.24,1,108.0,2024Q1,1
WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,2023-12-14,2024-03-20,57.0,medical,2818.38,6290.0,United States,Cara Losch,East,57.0,2818.38,1,97.0,2024Q1,1
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,2023-12-14,2024-03-18,55.0,retail,2261.05,3851.0,United States,Cara Losch,East,55.0,2261.05,1,95.0,2024Q1,1
94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2023-12-15,2024-03-15,5765.0,finance,1698.2,3798.0,United States,Dustin Brinkmann,Central,5765.0,1698.2,1,91.0,2024Q1,1
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,2023-12-15,2024-03-16,639.0,medical,326.82,1016.0,United States,Rocco Neubert,East,639.0,326.82,1,92.0,2024Q1,1
G0ECB8FS,Kary Hendrixson,GTX Pro,Labdrill,Won,2023-12-15,2024-03-15,5100.0,medical,2741.37,9226.0,United States,Summer Sewald,West,5100.0,2741.37,1,91.0,2024Q1,1
1ZDDZD8B,Markita Hansen,MG Special,Unassigned Account,Engaging,2023-12-15,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
96MZYUY0,Vicki Laflamme,GTX Pro,Fasehatice,Won,2023-12-15,2024-03-07,4906.0,retail,4968.91,7523.0,United States,Celia Rouche,West,4906.0,4968.91,1,83.0,2024Q1,1
EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2023-12-16,,,retail,894.33,1635.0,Italy,Rocco Neubert,East,,894.33,0,,,0
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,2023-12-16,,,entertainment,217.87,551.0,United States,Rocco Neubert,East,,217.87,0,,,0
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2023-12-16,2024-03-07,1037.0,finance,355.23,853.0,United States,Rocco Neubert,East,1037.0,355.23,1,82.0,2024Q1,1
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2023-12-16,2024-03-15,537.0,retail,2437.85,4874.0,United States,Summer Sewald,West,537.0,2437.85,1,90.0,2024Q1,1
JUUXF02Z,Kary Hendrixson,GTX Pro,Hatfan,Won,2023-12-16,2024-03-09,4694.0,services,792.46,1299.0,United States,Summer Sewald,West,4694.0,792.46,1,84.0,2024Q1,1
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2023-12-16,2024-03-24,560.0,marketing,375.43,1190.0,United States,Dustin Brinkmann,Central,560.0,375.43,1,99.0,2024Q1,1
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2023-12-16,2024-03-13,589.0,marketing,2173.98,2928.0,United States,Dustin Brinkmann,Central,589.0,2173.98,1,88.0,2024Q1,1
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2023-12-16,2024-03-14,493.0,marketing,3027.46,9516.0,Jordan,Rocco Neubert,East,493.0,3027.46,1,89.0,2024Q1,1
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2023-12-16,2024-03-08,50.0,medical,647.18,1185.0,Kenya,Dustin Brinkmann,Central,50.0,647.18,1,83.0,2024Q1,1
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2023-12-16,2024-03-28,492.0,employment,2871.35,9561.0,United States,Celia Rouche,West,492.0,2871.35,1,103.0,2024Q1,1
PYOFK7ZD,Cassey Cress,GTX Basic,Unassigned Account,Engaging,2023-12-17,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Rocco Neubert,East,,1698.2,0,,,0
DWUXMAGZ,Corliss Cosme,GTX Plus Pro,Unassigned Account,Engaging,2023-12-17,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Cara Losch,East,,1698.2,0,,,0
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2023-12-17,2024-03-13,1255.0,technology,7708.38,13756.0,United States,Cara Losch,East,1255.0,7708.38,1,87.0,2024Q1,1
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2023-12-17,2024-03-04,463.0,employment,291.27,586.0,United States,Melvin Marxen,Central,463.0,291.27,1,78.0,2024Q1,1
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2023-12-17,2024-03-27,0.0,telecommunications,6395.05,20275.0,United States,Rocco Neubert,East,0.0,6395.05,0,101.0,2024Q1,1
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2023-12-17,2024-03-12,605.0,technology,40.79,142.0,China,Rocco Neubert,East,605.0,40.79,1,86.0,2024Q1,1
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2023-12-17,2024-03-20,1315.0,retail,4968.91,7523.0,United States,Celia Rouche,West,1315.0,4968.91,1,94.0,2024Q1,1
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2023-12-17,2024-03-02,559.0,medical,441.08,1210.0,United States,Dustin Brinkmann,Central,559.0,441.08,1,76.0,2024Q1,1
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2023-12-17,2024-03-28,557.0,technology,1008.06,1238.0,United States,Dustin Brinkmann,Central,557.0,1008.06,1,102.0,2024Q1,1
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2023-12-17,2024-03-02,48.0,finance,646.1,883.0,United States,Cara Losch,East,48.0,646.1,1,76.0,2024Q1,1
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2023-12-17,2024-03-25,6282.0,medical,3178.24,4540.0,United States,Dustin Brinkmann,Central,6203.799999999996,3178.24,1,99.0,2024Q1,1
6SN2RQJX,Vicki Laflamme,MG Special,Unassigned Account,Engaging,2023-12-17,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2023-12-18,2024-03-02,3246.0,medical,3178.24,4540.0,United States,Dustin Brinkmann,Central,3246.0,3178.24,1,75.0,2024Q1,1
NKPH3EFG,Cassey Cress,MG Advanced,Unassigned Account,Engaging,2023-12-18,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Rocco Neubert,East,,1698.2,0,,,0
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2023-12-18,2024-03-14,514.0,finance,1102.43,1759.0,United States,Melvin Marxen,Central,514.0,1102.43,1,87.0,2024Q1,1
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2023-12-18,2024-03-15,1132.0,medical,2818.38,6290.0,United States,Rocco Neubert,East,1132.0,2818.38,1,88.0,2024Q1,1
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2023-12-18,2024-03-21,5918.0,medical,2818.38,6290.0,United States,Cara Losch,East,5918.0,2818.38,1,94.0,2024Q1,1
127ZPLXQ,Kary Hendrixson,GTX Pro,Hottechi,Lost,2023-12-18,2024-03-18,0.0,technology,8170.38,16499.0,Korea,Summer Sewald,West,0.0,8170.38,0,91.0,2024Q1,1
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2023-12-18,2024-03-14,0.0,software,11698.03,34288.0,United States,Summer Sewald,West,0.0,11698.03,0,87.0,2024Q1,1
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2023-12-18,2024-03-13,0.0,services,792.46,1299.0,United States,Celia Rouche,West,0.0,792.46,0,86.0,2024Q1,1
N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,2023-12-18,,,retail,2437.85,4874.0,United States,Cara Losch,East,,2437.85,0,,,0
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2023-12-18,2024-03-24,2955.0,telecommunications,86.68,187.0,United States,Dustin Brinkmann,Central,2955.0,86.68,1,97.0,2024Q1,1
FCFDJIEZ,Vicki Laflamme,GTX Pro,Fasehatice,Won,2023-12-18,2024-03-21,3742.0,retail,4968.91,7523.0,United States,Celia Rouche,West,3742.0,4968.91,1,94.0,2024Q1,1
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2023-12-18,2024-03-14,64.0,telecommunications,6395.05,20275.0,United States,Cara Losch,East,64.0,6395.05,1,87.0,2024Q1,1
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2023-12-18,2024-03-27,0.0,telecommunications,6395.05,20275.0,United States,Cara Losch,East,0.0,6395.05,0,100.0,2024Q1,1
125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,2023-12-19,,,services,2041.73,5276.0,United States,Celia Rouche,West,,2041.73,0,,,0
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2023-12-19,2024-03-18,1164.0,software,6354.87,16780.0,United States,Celia Rouche,West,1164.0,6354.87,1,90.0,2024Q1,1
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2023-12-19,2024-03-07,65.0,retail,2214.94,5374.0,United States,Celia Rouche,West,65.0,2214.94,1,79.0,2024Q1,1
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2023-12-19,2024-03-07,0.0,retail,718.62,2448.0,United States,Melvin Marxen,Central,0.0,718.62,0,79.0,2024Q1,1
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2023-12-19,2024-03-16,441.0,retail,223.8,299.0,United States,Summer Sewald,West,441.0,223.8,1,88.0,2024Q1,1
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2023-12-19,2024-03-12,0.0,finance,1102.43,1759.0,United States,Melvin Marxen,Central,0.0,1102.43,0,84.0,2024Q1,1
